Tournament,Label,Model,Num_Features,Features,Num_CV_Folds,Train_LogLoss,Val_LogLoss,Train_Acc,Val_Acc,Val_r1_acc,Val_r2_acc,Val_r3_acc,Val_r4_acc,Val_r5_acc,Val_r6_acc
M,A_Win,KNeighborsClassifier(n_jobs=-1),67,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,7.858971829589594,13.95714442740822,0.7724623019608164,0.5959041238284082,0.6577742793541405,0.5601788123573985,0.49628957741816215,0.49045611285266455,0.4575867269984918,0.520952380952381
M,A_Win,KNeighborsClassifier(n_jobs=-1),42,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,7.815677224509185,14.202762406759309,0.7737157293653196,0.5887929001318997,0.6453357390510168,0.5585904443283525,0.5061485477211657,0.48666771159874606,0.4420555914673562,0.5453968253968253
W,A_Win,"LogisticRegression(n_jobs=-1, random_state=0)",67,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,6.748848743442101,7.609585865001006,0.8046031746031745,0.7796825396825398,0.8167017665397728,0.7762997320229038,0.7195493208725138,0.735906432748538,0.5854212454212454,0.6952380952380952
W,A_Win,"LogisticRegression(n_jobs=-1, random_state=0)",42,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,6.896873213130905,7.258710171102399,0.8003174603174603,0.7898412698412699,0.8215974777482231,0.7679771536952821,0.7584381029299592,0.7891520467836257,0.6104212454212454,0.7238095238095238
W,A_Win,RandomForestClassifier(n_jobs=-1),67,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,9.992007221626413e-16,7.960462574261426,1.0,0.7695238095238095,0.7978248228339646,0.776607424330596,0.7451605997089912,0.6770175438596491,0.5851831501831501,0.7219047619047618
W,A_Win,RandomForestClassifier(n_jobs=-1),42,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,9.992007221626413e-16,7.894671890342769,1.0,0.7714285714285714,0.7977214267906622,0.763017062884813,0.7499805459941413,0.697046783625731,0.6285164835164835,0.819047619047619
W,A_Win,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
              importance_type=None, interaction_constraints='',
              learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, predictor='auto', random_state=0,
              reg_alpha=0, reg_lambda=1, ...)",67,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,9.992007221626413e-16,8.37712539831233,1.0,0.7574603174603174,0.7859731693301613,0.7611918874065134,0.7365902928677192,0.6764912280701754,0.6018498168498168,0.5485714285714286
W,A_Win,"XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
              importance_type=None, interaction_constraints='',
              learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
              max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
              missing=nan, monotone_constraints='()', n_estimators=100,
              n_jobs=-1, num_parallel_tree=1, predictor='auto', random_state=0,
              reg_alpha=0, reg_lambda=1, ...)",42,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,9.992007221626413e-16,8.837643939953864,1.0,0.7441269841269842,0.7796313257944545,0.7302830786473262,0.6837192726060675,0.7152923976608188,0.5466117216117217,0.8171428571428571
W,A_Win,SVC(),67,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,5.73460671053829,7.565733193495825,0.833968253968254,0.780952380952381,0.809952376196079,0.7631059766795267,0.721552121992962,0.7980701754385965,0.6756593406593406,0.7790476190476191
W,A_Win,SVC(),42,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,6.036138503056314,7.631517785243583,0.8252380952380951,0.779047619047619,0.8162823644136875,0.763119626987377,0.7156697690517856,0.7614035087719299,0.643992673992674,0.7504761904761905
W,A_Win,KNeighborsClassifier(n_jobs=-1),67,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,6.173191555054066,9.29816451231903,0.8212698412698411,0.7307936507936509,0.7871324392292557,0.6884209754941051,0.6566818580979302,0.6365497076023392,0.66503663003663,0.7504761904761905
W,A_Win,KNeighborsClassifier(n_jobs=-1),42,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,6.354112889744922,9.078869170895919,0.816031746031746,0.7371428571428572,0.7724533843604717,0.7060571444992851,0.7035486734739662,0.6637134502923976,0.7329853479853481,0.6476190476190476
M,A_Win,"LogisticRegression(n_jobs=-1, random_state=0)",69,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_seed_win_prob', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_seed_win_prob', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,9.349237853192601,11.200458576001902,0.729315010190134,0.6757173679475196,0.7120340733361568,0.6581359339448707,0.671105771605309,0.5158471786833856,0.6202628743805214,0.540952380952381
M,A_Win,"LogisticRegression(n_jobs=-1, random_state=0)",43,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'seed_win_prob_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,9.634281225693332,11.171668830059714,0.7210622293885102,0.6765506940016246,0.713050731019481,0.6658613102184826,0.6667482543153219,0.5187993730407523,0.5738332255979315,0.602857142857143
M,A_Win,RandomForestClassifier(n_jobs=-1),69,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_seed_win_prob', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_seed_win_prob', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'A_Loc_A', 'A_Loc_H']",5,9.992007221626413e-16,11.79230571521887,1.0,0.6585817733947117,0.7062133006403839,0.6556783451119955,0.6042517950751068,0.49596081504702194,0.5215987933634991,0.573968253968254
M,A_Win,RandomForestClassifier(n_jobs=-1),43,"['1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_PlayIn', 'A_ot_loss_missing', 'A_ot_win_missing', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_PlayIn', 'B_ot_loss_missing', 'B_ot_win_missing', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'seed_win_prob_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'A_Loc_A', 'A_Loc_H']",5,9.992007221626413e-16,11.6046179108015,1.0,0.6640158628942794,0.7105961837906282,0.6511468742939297,0.6464148288755134,0.48231191222570535,0.5261236802413273,0.539047619047619
